Nombre beneficiario;Nombre operación;Montante;pagado final;concesión/año
AT LEAST, S.A.;FPA WHO-S NEXT I - PARIS - ENERO 2011;6.237,60;6.237,60;2011
AT LEAST, S.A.;FPA FASHION COTERIE II 2010 - NUEVA YORK - CIE;8.234,55;8.234,55;2011
AT LEAST, S.A.;FPA WHO-X NEXT II - PARÍS- SEPTIEMBRE 08;5.331,68;5.331,68;2009
AT LEAST, S.A.;FPA FASHION COTERIE II - NUEVA YORK - 2008;10.521,94;10.521,94;2009
AT LEAST, S.A.;FPA WHO-S NEXT I - PARÍS - 2009;6.227,72;6.227,72;2009
AT LEAST, S.A.;FPA FASHION COTERIE I 2009 - NUEVA YORK - CIE;7.810,31;7.810,31;2009
AT LEAST, S.A.;FPA2 FASHION COTERIE I 2009 - NUEVA YORK - CIE;1.178,46;1.178,46;2009
AT LEAST, S.A.;FPA WHO'S NEXT - PARÍS - ENERO 2008;3.894,31;3.894,31;2008
ATD SISTEMAS MICROCOONTROL, S.L.;DETECTOR DE METALES MULTIFASE;8.843,05;4.218,25;2010
ATD SISTEMAS MICROCOONTROL, S.L.;SISTEMA DE PESAJE TOTALIZADOR CONTINUO;5.875,04;1.344,81;2009
ATEC MEDICIONES INDUSTRIALES,S.A.;ORD.6549/06(AERO) ATEC MEDICIONES INDUSTRIALES, EXP.55/07;208.166,93;146.713,55;2008
ATELIER ARCHITECT´S CONSULTING ENGINEERS, S.A.;MDIR-ECUADOR, PERÚ - 2010 FENIN;2.295,00;2.295,00;2010
ATHALIA TECNO, S.L.;Plotter industria textil. Nueva versión A200. Desarrollo de opciones y;23.702,18;23.702,18;2009
ATHALIA TECNO, S.L.;Maquina gestora de marcadas. Nueva version software.;11.927,27;11.927,27;2010
AUDITORÍA DE RIESGOS Y CONTROL DE LA EDIFICACIÓN SL;DESARROLLO DE UN NUEVO SISTEMA DE GESTIÓN PARA EL;16.250,63;16.250,63;2008
AURIGAE, S.A.;O.12/04/10, AURIGAE, SA, PIE/26/2010;12.703,68;11.949,26;2012
AURIGAE, S.A.;Sercicios móviles de valor añadido (SMVA);49.722,01;49.722,01;2010
AUXILIAR DE LA INDUSTRIA MECANICA, S.A.;MADRID - SEGUIMIENTO- CONVENIO NUEVO;348,47;348,47;2008
AUXILIAR DE LA INDUSTRIA MECANICA, S.A.;FPA INNOTRANS BERLIN ALEMANIA;2.418,48;2.418,48;2011
AV COTEVAL, S.A.;FPA ALUMINIUM ESSEN 2010 FUNDIGEX;8.428,97;8.428,97;2011
AVALON INFORMATICA,S.L.;PLATAFORMA SEGURA AUTOPAGO EMV MULTIMEDIA;63.954,22;22.976,56;2010
AVALON INFORMATICA,S.L.;AUTOPAGO;39.071,83;39.071,83;2010
AVALON INFORMATICA,S.L.;ORD.2258/07(TIC) AVALON INFORMÁTICA,S.L, EXP. 80/08;284.700,00;243.509,45;2009
AVESA, S.L.;MDIR AUXILIAR MALASIA -TAILANDIA - SERNAUTO;2.453,33;2.453,33;2008
AZ ESPAÑA, S.A.;Introduccion nuevo sistema Gestion;29.200,00;0,00;2010
AZIMUT S.A.;DESARROLLO DE TÉCNICAS ESPACIALES PARA CONTROL;75.521,86;75.521,86;2009
AZUREBIO, S.L.;ORD.23 DICIEMBRE 2009(BIO),AZUREBIO,S.L.,EXP.5/10;84.359,03;0,00;2012
AZUREBIO, S.L.;ORD.3994/07(BIO) AZUREBIO,S.L.U., EXP. 27/08;366.863,00;177.011,40;2009
BATAVIA DECORACIÓN, S.L;HERRAMIENTA PARA LA EXPOSICIÓN VIRTUAL DE MUEBLES;14.400,00;14.400,00;2008
BEADES ARQUITECTOS, S.A. PROFESIONAL;MADRID - PIPE;425,00;425,00;2011
BECARA, S.L.;FPA SALÓN MUEBLE 2009-MILÁN-ANIEME HOGAR;42.663,64;42.663,64;2010
BECARA, S.L.;FPA MAISON - OBJECT;86.680,23;86.680,23;2009
BECARA, S.L.;FPA1-EQUIP´HÔTEL´08-PARIS-EQ. HOSTELERÍA-AFEHC;16.255,82;16.255,82;2009
BECARA, S.L.;FPA MAISON - OBJET 2010 - PARIS - ANIEME;21.649,70;21.649,70;2010
BECTON DICKINSON, S.A.;JERINGUILLA ECOLOGICA DE 3 PIEZAS PARA USO MEDICO-;36.597,25;36.597,25;2010
BECTON DICKINSON, S.A.;NUEVA JERINGUILLA DE SEGURIDAD PARA UN SOLO USO;40.094,44;40.094,44;2010
BECTON DICKINSON, S.A.;DESARROLLO DE PRODUCTO AGUJA DE SEGURIDAD;65.945,49;65.945,49;2008
BECTON DICKINSON, S.A.;O.12/04/10, BECTON DICKINSON, SA, PIE/338/2010;23.859,85;23.487,64;2012
BECTON DICKINSON, S.A.;Nuevo proceso de ensamblado de agujas espinales integrando;42.132,95;42.132,95;2008
BEN-RI ELECTRONICA, S.A.;FPA-MUSIKMESSE PROLIGHT-SOUND-ALEMANIA-SECARTYS;580,33;580,33;2009
BERENGUER INGENIEROS, S.L.;MADRID - PIPE;2.694,07;2.694,07;2011
BERENGUER INGENIEROS SL;PROMA: Sistema de almacenamiento, análisis y gestión de Proyectos y;31.391,95;31.391,95;2009
BERENGUER INGENIEROS SL;BLOQUE BEE: DESARROLLO Y PATENTE DE PIEZA ARTIFICIAL;59.074,52;59.074,52;2010
BERENGUER INGENIEROS SL;SISTEMA DE CÁLCULO DE PERFILES Y CUBICACIÓN DE DIQUES;23.825,34;23.825,34;2010
BERENGUER INGENIEROS SL;PIEZA ARTIFICIAL PARA DIQUES ROMPEOLAS Y DEFENSAS DE;71.294,91;71.294,91;2009
BESEL, S.A.;CONVERTIDOR DC/DC BIDIRECCIONAL MULTIAPLICACIÓN DE;51.075,32;0,00;2010
BESEL, S.A.;EQUIPO DE DIAGNÓSTICO Y MANTENIMIENTO PARA SISTEMAS;15.204,53;15.204,53;2008
BESEL, S.A.;INYECCIÓN DE HIDRÓGENO EN MOTORES DE;44.346,47;799,19;2009
BESEL, S.A.;IMPLANTACIÓN DE PLATAFORMA DE GESTIÓN EMPRESARIAL;13.000,00;0,00;2010
BET VALUE SL;Proyecto QLP para la realización de evaluaciones de impacto social;20.233,94;20.233,94;2010
BIOAPTER S.L.;DESARROLLO DE BIOSENSORES APTÁMETROS PARA;1.200,86;1.200,86;2009
BIOAPTER S.L.;ORD.3994/07(BIO) BIOAPTER,S.L., EXP. 47/08;323.439,23;190.214,61;2009
BIOCROSS, S.L.;INVESTIGACIÓN DE UN PROCEDIMIENTO DE DETECCIÓN;21.199,48;1.326,48;2010
BIONOSTRA APLICACIONES BIOTECNOLOGICAS S.L.U.;Desarrollo de marcadores moleculares para diagnóstico y nuevas;45.981,44;6.300,48;2009
BIONOSTRA, S.L.;DESARROLLO DE HERRAMIENTAS MOLECULARES PARA LA;75.623,79;75.623,79;2008
BIONOSTRA, S.L.;ORD.8084/06 (BIO) BIONOSTRA, S.L, EXP.29/07;274.400,16;210.217,96;2007
BIOTHERAPIX, SLU;ORD.8084/06(BIO)JUST.PARC.ANUAL'07 BIOTHERAPIX,EXP.7/07;195.957,20;68.319,23;2009
BIOTHERAPIX, SLU;ORD.8084/06(BIO)JUST.TOT'07 BIOTHERAPIX,S.L.U.,EXP.5/07;300.000,00;197.805,20;2009
BIOTOOLS- BIOTECHNOLOGICAL & MEDICAL LABORATORIES, S.A;ORD.3994/07(BIO) BIOTOOLS BIOTECH&MED.LABS,S.L., EXP. 13/08;450.000,00;355.455,00;2008
BIOTOOLS- BIOTECHNOLOGICAL & MEDICAL LABORATORIES, S.A;ORD.8084/06(BIO) BIOTOOLS BIOTECH&MED LABS,SA, EXP.4/07;300.000,00;245.610,00;2007
BIOTOOLS- BIOTECHNOLOGICAL & MEDICAL LABORATORIES, S.A;O.13/05/09(BIO) BIOTOOLS BIOTECH.&MEDICAL LABS,SA,EXP.3/09;123.700,00;91.080,31;2009
BIOTOOLS- BIOTECHNOLOGICAL & MEDICAL LABORATORIES, S.A;Prototipo de microarray para el diagnóstico y pronóstico del linfoma de;58.928,28;23.100,00;2010
BITEXT INNOVATIONS, S.L.;GLASS;45.469,44;45.469,44;2010
BLOM SISTEMAS GEOSPACIALES;Movilidad en escenarios virtuales web 3D con fotografía aérea alta;55.770,82;55.770,82;2010
BLUE ESKIMO, S.L.;FPA PURE LONDON Y MODA UK I 2011- LONDRES - CIE;4.128,33;4.128,33;2011
BOD ARQUITECTURA E INGENIERIA, S.A.;MADRID - PIPE;318,75;318,75;2011
BODEGAS SANVIVER, S.L.;P.A. SIAL SHANGHAI (CHINA) (PI);5.373,00;5.373,00;2007
BODEGAS SANVIVER, S.L.;FPA SIAL CHINA 2008 (Pc);788,86;788,86;2008
BODEGAS SANVIVER, S.L.;FPA SIAL CHINA 2008 (PI);6.046,29;6.046,29;2008
BODEGAS SURCO, S.L.;MADRID - SEGUIMIENTO- CONVENIO NUEVO;3.089,22;3.089,22;2008
BODEGAS Y PRODUCTOS SELECTOS AV PLUS, S.L.;FPA 10/12 Junio FOOD - HOTEL PEKIN 2009;2.214,17;2.214,17;2009
BODES Y GARCIA, S.L.;FPA CPD DÜSSELDORF II - ALEMANIA - CIE 2009;2.432,52;2.432,52;2010
BODES Y GARCIA, S.L.;FPA CPD DÜSSELDORF I - ALEMANIA 2010 - CIE;1.225,20;1.225,20;2010
BOEING RESEARCH & TECHNOLOGY EUROPE, S.L.;ORD.2259/07(AERO) BOEING RES.&TECHNOL. EUROPE, EXP.25/08;228.681,71;192.745,79;2009
BOEING RESEARCH & TECHNOLOGY EUROPE, S.L.;O.23/12/09 (AERO) BOEING;73.997,30;0,00;2012
BOFFOR ENGINEERING, S.A.;IMPLANTACIÓN DE MICROSOFT DYNAMICS NAV 5.0 PARA LA;7.669,80;7.669,80;2009
BOMI IBERICA, S.A.;FPA AACC WASHINGTON FENIN;5.275,95;5.275,95;2009
BOOKSELLERS S.A.;Actualización del sistema informático de gestión;1.946,25;0,00;2010
BOXWEB, S.L.;DISEÑO Y DESARROLLO PROTOTIPO CONSIGNA WEB;22.925,51;22.925,51;2008
BRAINSTORM MULTIMEDIA, S.L.;ORDEN 6856/06(TIC),ANUAL.07,BRAINSTORM MULTIMEDIA,EXP.;85.060,35;71.656,05;2007
BRAINSTORM MULTIMEDIA, S.L.;ORDEN 6856/06(TIC),ANUAL.07,BRAINSTORM MULTIMEDIA,EXP.;75.451,95;60.293,65;2009
BRALO, S.A.;MDIR COLOMBIA, PERÚ-2010 HERRAMEX;1.995,00;1.995,00;2010
BRB INTERNACIONAL, S.A.;FPA(1) DISCOP 2010 - BUDAPEST (HUNGRÍA);2.754,70;2.754,70;2010
BROAD TELECOM, S.A.;FPA IBC AMSTERDAM- AETIC 210;3.425,08;3.425,08;2011
BROAD TELECOM, S.A.;ORD.6856/06(TIC) BROAD TELECOM,S.A. EXP.7/07;285.533,94;240.733,66;2007
BROAD TELECOM, S.A.;FPA BROADCAST ASIA 2011 -SINGAPUR -AMETIC;3.082,62;3.082,62;2011
BROAD TELECOM, S.A.;ORD.2258/07(TIC) BROAD TELECOM, EXP.55/08;427.066,79;374.153,18;2008
BROAD TELECOM, S.A.;FPA NAB 2012- LAS VEGAS- AMETIC;4.147,40;4.147,40;2012
BROAD TELECOM, S.A.;FPA BROADCASASTASIA 2012-SINGAPUR;3.391,22;3.391,22;2012
BROAD TELECOM, S.A.;FPA IBC AMSTERDAM AETIC;1.637,29;1.637,29;2009
BROAD TELECOM, S.A.;O.29/12/08(TIC) BROAD TELECOM,S.A., EXP.13/09;300.000,00;265.650,00;2009
BTSA, BIOTECNOLOGIAS APLICADAS, S.L.;O.13/05/09(BIO) BTSA,BIOTECNOLOGÍAS APLICADAS,SL,EXP.28/09;155.816,00;135.746,90;2009
BTSA, BIOTECNOLOGIAS APLICADAS, S.L.;ORD.3994/07(BIO) BTSA,BIOTECNOLOGÍAS APLICADAS,SL,;196.827,00;137.680,49;2009
BUBOK PUBLISHING, S.L.;MADRID - PIPE;687,83;687,83;2011
BUENA VIDA FOODS, S.L.;MADRID - PIPE;625,00;625,00;2011
BURGOS & GARRIDO ARQUITECTOS, S.L. PROFESIONAL;MADRID - PIPE;1.030,00;1.030,00;2011
CABLEUROPA, S.A.U.;ORDEN 6856/06(TIC),ANUAL.07,CABLEUROPA,S.A.U., EXP.102/07;146.587,00;116.536,67;2007
CABLEUROPA, S.A.U.;ESTO ES ONO,S.A.U,ORD.60/06 (TIC), EXP. 68/06;83.880,38;65.007,29;2007
CABRERA IBAÑEZ, CARLOS JOSÉ;O.3/02/11, CARLOS JOSÉ CABRERA IBAÑEZ, INNO/301/2011;6.000,00;5.824,80;2012
CADENA, S.A.;FPA PREMIERE VISION/EXPOFIL/MODAMONT I - PARIS;5.006,43;5.006,43;2010
CADENA, S.A.;FPA1 PREMIERE VISION/EXPOFIL II-PARIS-TEJIDOS-CIE;9.694,45;9.694,45;2008
CADENA, S.A.;FPA1 PREMIERE VISION/EXPOFIL II - PARIS - CIE;5.020,90;5.020,90;2009
CADENA, S.A.;FPA1 PREMIERE VISION/EXPOFIL I-PARIS-TEJIDOS-CIE;5.133,07;5.133,07;2009
CADENA, S.A.;FPA PREMIERE VISION/EXPOFIL II - PARIS - CIE;5.148,64;5.148,64;2010
CADENA, S.A.;FPA1 PREMIERE VISION I/EXPOFIL I - PARIS - CIE;5.948,78;5.948,78;2008
CADTECH IBERICA, S.A.;INVESTIGACION INDUSTRIAL PARA VALIDACION DE;34.660,94;34.660,94;2010
CADTECH IBERICA, S.A.;NUEVO SISTEMA INTELIGENTE PARA LA MEJORA DE PROCESOS;31.895,97;31.895,97;2010
CADTECH IBERICA, S.A.;INVESTIGACION INDUSTRIAL PARA LA INTRODUCCION DE FIBRA;42.797,02;42.797,02;2008
CADTECH IBERICA, S.A.;NUEVOS MECANISMOS PLASTICOS CON FUNCIONALIDAD;47.197,20;47.197,20;2008
CADTECH IBERICA, S.A.;INVESTIGACION INDUSTRIAL PARA VALIDACION DE NUEVAS;41.426,20;41.426,20;2009
CAFES GUILIS S.L.;O.3/02/11, CAFES GUILIS, SL, INNO/3/2011;2.775,00;2.693,97;2012
CAFES GUILIS S.L.;NUEVO DISEÑO;775,87;0,00;2010
CAIMANA, S.A.;IMPLANTACIÓN Y PARAMETRIZACIÓN DE SISTEMA DE GESTIÓN;19.769,50;0,00;2010
CALAO IMPORT EXPORT, S.L.;FPA1 COPENHAGUEN INT. FAIR (CIFF) ASEFMA - 2010;1.803,62;1.803,62;2011
CALAO IMPORT EXPORT, S.L.;FPA CPD DÜSSELDORF I - ALEMANIA 2010 - CIE;3.111,02;3.111,02;2010
CALAO IMPORT EXPORT, S.L.;FPA CPD DÜSSELDORF II - ALEMANIA 2010 - CIE;2.918,25;2.918,25;2011
CALAO IMPORT EXPORT, S.L.;FPA CPD DÜSSELDORF II - ALEMANIA - CIE 2009;1.784,40;1.784,40;2010
CALAO, S.L.;FPA2 LONDON Y MODA UK I 2011 - LONDRES - CIE;1.499,16;1.499,16;2011
CALAO, S.L.;FPA CIFF COPENHAGUE - 2011;1.895,97;1.895,97;2011
CALDERERIA MAÑANES, S.A.;IMPLANTACION DEL SISTEMA JEEM DE GESTION EMPRESARIAL;6.025,00;0,00;2010
CANTER FINE ART, S.L.;FPA SEMANA DE LA MODA II 2011-PARIS-ACME;1.487,40;1.487,40;2012
CANTER FINE ART, S.L.;FPA1 SEMANA DE LA MODA - MARZO 2012 - PARÍS;1.126,88;1.126,88;2012
CAP-AUX, S.L.;FPA-EUROMOLD FRANKFURT-CSC-CÁMARA DE VIGO;3.165,00;3.165,00;2010
CAP-AUX, S.L.;FPA EUROMOLD FRANKFURT CAMARA DE VIGO;884,99;884,99;2009
CAPOTEX 2000, S.L.;FPA1-BAUMA 2010(MUNICH)MAQ.OOPP Y CONST.ANMOPYC;1.649,56;1.649,56;2010
CARBAJAL ALEX-HANSEN MAYA TERESA;FPA1 SEMANA DE LA MODA - MARZO 2012 - PARÍS;572,17;572,17;2012
CARISAL FASHION, S.L.;FPA PRET-À-PORTER II - PARIS SEPT. 08;2.709,05;2.709,05;2009
CARLO PLUS, S.L.;FPA 1 MIPEL II MILÁN ASEFMA;3.452,73;3.452,73;2009
CARLOS PANIAGUA CONSULTORES, S.L.;MADRID - SEGUIMIENTO- CONVENIO NUEVO;2.852,79;2.852,79;2008
CARNICAS ORIENTE, S.L.;MADRID - PIPE;625,00;625,00;2011
CARRERA Y CARRERA, S.A.;FPA1 JCK LAS VEGAS (EE.UU.) - JOYERÍA - JOYEX;6.665,24;6.665,24;2008
CARRERA Y CARRERA, S.A.;FPA2 JCK - LAS VEGAS - JOYEX - JOYERÍA;10.071,65;10.071,65;2010
CARRERA Y CARRERA, S.A.;FPA1 BASELWORLD 2011 - BASILEA - JOYEX - JOYERIA;18.523,52;18.523,52;2011
CARRERA Y CARRERA, S.A.;FPA1 JCK - LAS VEGAS - JOYEX - JOYERÍA;837,43;837,43;2010
CARRERA Y CARRERA, S.A.;FPA BASELWORLD - BASILEA (SUIZA) - JOYERÍA - JOYEX;14.570,95;14.570,95;2010
CARTAY PRODUCTOS DE ACOGIDA, S.L.;FPA ARAB HEALTH-2009-DUBAI-FENIN;8.588,82;8.588,82;2009
CARTEL IMPORT, S.A LABORAL;FPA QUADRUM - SACA - BOLONIA - CONFEMADERA;5.315,37;5.315,37;2008
CARTOGRAFÍA GENERAL S.A.;Nuevas tecnologías para la gestión y control de obras lineales.;27.600,00;27.600,00;2009
CASA LENCERIA Y MODAS, S.A.;O.3/02/11, CASA Y LENCERIA MODAS,SA, INNO/241/2011;17.870,00;17.348,20;2012
CASTFLOW VALVES, S.L.;FPA AQUATECH AMSTERDAM 2011 FLUIDEX;2.058,86;2.058,86;2012
CATEX 2000, S.L.;FPA IWA 2011 - NÜREMBERG - ASOCIACIÓN ARMERA;2.904,61;2.904,61;2011
CATEX 2000, S.L.;FPA1-IWA-09 - NUREMBERG-ARMAS DEP.- ASOC.ARMERA;2.669,31;2.669,31;2010
CATEX 2000, S.L.;FPA1 IWA - NUREMBERG (ALEMANIA) - ARMAS DEPORTIVAS;3.001,63;3.001,63;2010
CAVOSA OBRAS Y PROYECTOS, S.A.;I+D DE UN INNOVADOR SISTEMA DE PERFORACIÓN Y;30.910,15;30.910,15;2010
CAVOSA OBRAS Y PROYECTOS, S.A.;I+D DE MEJORAS EN LOS MATERIALES EMPLEADOS EN EL;87.972,00;87.972,00;2009
CEFEGEN, SLP;O.30/12/08, CEFEGEN, SLP, PIE/160/2009;1.988,60;1.988,60;2010
CEINSA GABINETE JURIDICO LABORAL Y CONTABLE, S.L.;INSTALACION NUEVAS APLICACIONES SOFTWARE, LICENCIAS Y;1.923,75;0,00;2010
CELLERIX, SA;O.13/05/09(BIO) CELLERIX,S.A., EXP.32/09;148.040,94;84.990,30;2009
CELLERIX, SA;REGENERAR-MEDICINA REGENERATIVA PARA EL TRATAMIENTO;154.683,01;154.683,01;2009
CELLERIX, SA;Cultivo de ASCs y fibroblastos para terapia celular con concentraciones;61.862,31;61.862,31;2010
CELLERIX, SA;STROKE-USO TERAPEUTICO DE ASCs PARA EL TRATAMIENTO;85.270,80;85.270,80;2009
CELLERIX, SA;ORD.3994/07(BIO) CELLERIX, S.L., EXP. 9/08;315.534,46;164.014,81;2008
CELLERIX, SA;REGENERAR II - MEDICINA REGENERATIVA PARA EL;162.633,28;162.633,28;2010
CELLERIX, SA;ORD.3994/07(BIO) CELLERIX, S.L., EXP.10/08;476.236,50;402.382,17;2009
CELLERIX, S.L.;ORD.8084/06(BIO)JUST.PARC.ANUAL'07 CELLERIX,SL,EXP.8/07;150.884,00;114.191,13;2008
CELLERIX, S.L.;ORD.8084/06(BIO)JUST.TOTAL'07 CELLERIX,S.L.,EXP.6/07;300.000,00;206.491,53;2008
CELLERIX, S.L.;O.23/12/09 (BIO), CELLERIX, S.A, EXP.38/10;336.175,76;0,00;2012
CELLERIX, S.L.;USO TERAPÉUTICO DE ASCs PARA EL TRATAMIENTO DEL ICTUS;118.023,94;118.023,94;2009
CELOSIAS PARA ILUMINACION CELUX, S.L.;FPA1 LIGHT - BUILDING- FRANKFURT - ANFALUM;4.412,68;4.412,68;2010
CELOSIAS PARA ILUMINACION CELUX, S.L.;FPA LIGHT- BUILDING 2012 FRANKFURT - ANFALUM;2.565,00;2.565,00;2012
CENTRO DE DISEÑO Y PROGRAMACIÓN, S.A.;Estudio viabilidad de un nuevos sistema tensor de cadenas en equipo;29.452,43;29.452,43;2008
CENTRO DE ESTUDIOS FINANCIEROS, S.A - CEF;FPA SALAO DO ESTUDIANTE 2008;3.951,03;3.951,03;2008
CENTRO DE EXPORTACION DE LIBROS ESPAÑOLES, S.A.;FPA - Fª LONDON BOOK FAIR - PLAN LIBRO U.K.'08;2.508,04;2.508,04;2008
CENTRO DE INNOVACIÓN TECNOLÓGICA PARA LA LOGÍSTICA Y;PROSPECTIVA Y ANALISIS DE LAS DEMANDAS TECNOLOGICAS;26.250,00;0,00;2010
CENTRO DE MEDICINA EMBRIONARIA, S.L.;O.12/04/10, CENTRO MEDICINA EMBRIONARIA,SL, PIE/373/2010;23.983,07;23.459,19;2012
CENTRO EUROPEO MEDICO TRAUMAT.REHAB.ORTOPEDICO, S.A.;O.13/05/09(BIO)CENTRO EUROPEO MÉDICO;159.999,64;143.743,68;2010
CENTRO EUROPEO MEDICO TRAUMAT.REHAB.ORTOPEDICO, S.A.;ORD.3994/07(BIO)CENTRO EUROPEO MÉDICO;246.898,12;233.861,90;2008
CENTRO GRAFICO ALBORADA S.L.;O.3/02/11, CENTRO GRÁFICO ALBORADA, INNO/112/2011;3.877,92;3.764,68;2012
CENTRO GRAFICO ALBORADA S.L.;INNOV.PROCESO DE IMPRESION MEDIANTE ESTABLEC.SISTEMA;12.601,00;0,00;2010
CENTUM SOLUTIONS, S.L.;CONSULTORÍA INDIVIDUAL PIPENET 2011;4.799,95;4.799,95;2011
CENTUM SOLUTIONS, S.L.;MADRID - PIPE;1.025,00;1.025,00;2011
CENTUM SOLUTIONS, S.L.;O.12/04/10, CENTUM SOLUTIONS,SL, PIE/439/2010;19.167,50;17.276,30;2012
CHEMO IBERICA, S.A.;MDIR-CONGRESO DCAT-NUEVA YORK-AFAQUIM;810,79;810,79;2010
CHERRY MIH, S.L.;FPA2 LONDON Y MODA UK I 2011 - LONDRES - CIE;1.924,73;1.924,73;2011
CHIMERA PHARMA, S.L.U.;ORD.3994/07(BIO) CHIMERA PHARMA S.L.U., EXP. 25/08;278.632,40;152.829,87;2008
CHIMERA PHARMA, S.L.U.;ORD.3994/07(BIO) CHIMERA PHARMA,S.L.U., EXP.28/08;283.099,70;202.671,08;2008
CHLOE & LUCAS, S.L.;FPA MICAM I - FICE - 2011;1.563,50;1.563,50;2011
CIA ESPAÑOLA DE REPUESTOS EN GENERAL, S.A.;FPA AUTOMECHANIKA 2008 - SERNAUTO;309,66;309,66;2009
CIA ESPAÑOLA DE REPUESTOS EN GENERAL, S.L.;FPA-AUTOMECHANIKA 2010-FRANKFURT-SERNAUTO;2.675,79;2.675,79;2011
CIA ESPAÑOLA RECOLECTORA DE AZAFRAN, S.L.;FPA SUMMER FANCY FOOD 2007 (PC);4.921,92;4.921,92;2007
CIA VINICOLA SOLTERRA, S.L.;MADRID - PIPE;625,00;625,00;2011
CIEMAT (CENT. INV. ENERGETICAS, MEDIOAMBIENTALES Y;ESTUDIOS MOLECULARES PARA EL TRATAMIENTO DE;102.000,00;70.000,00;2012
TECNOLOGICAS);ENFERMEDADES RARAS DE LA PIEL Y DEL CÁNCER CUTÁNEO
CIEMAT (CENT. INV. ENERGETICAS, MEDIOAMBIENTALES Y;DESARROLLO DE ABORDAJES INNOVADORES PARA LA TERAPIA;103.909,00;46.026,69;2012
CIEMAT (CENT. INV. ENERGETICAS, MEDIOAMBIENTALES Y;Exp. RD06/0010/0015 - RED DE TERAPIA CELULAR;491.003,42;331.181,25;2012
CIEMAT (CENT. INV. ENERGETICAS, MEDIOAMBIENTALES Y;Exp. RD06/0020/0029 - RED TEMATICA DE INVESTIGACION;374.157,85;250.822,28;2012
CIRTA S.L.;Estudio de viabilidad de un sistema de Captura de CO2 eq.previo;76.478,20;76.478,20;2009
CLAMAR EUROPE, S.A.;FPA- SOLAR EXPO 2011 - SOLARTYS - VERONA;4.266,60;4.266,60;2011
CLAMAR EUROPE, S.A.;FPA SOLAR EXPO VERONA 2009 - SECARTYS;4.499,68;4.499,68;2010
CLAMAR EUROPE, S.A.;FPA SOLAR EXPO VERONA 2010;4.015,07;4.015,07;2010
CLASE EJECUTIVA, S.L.;EUROPOSGRADO 2008 - MEXICO;2.876,90;2.876,90;2008
CLASS MANUFACTURING S.A.;Desarrollo de captador solar térmico;38.219,34;38.219,34;2010
CLEM, S.A;Proyecto BITEC;14.152,60;14.152,60;2010
CLUSTER MARITIMO ESPAÑOL;FPA NORSHIPPING 2011 UNINAVE-FORO MARÍTIMO;2.425,89;2.425,89;2011
CODAN, S.A.;FPA PLMA AMSTERDAM 2008 (PI);2.398,49;2.398,49;2008
COGNODATA CONSULTING, S.L.;ORD.2258/07(TIC) COGNODATA, EXP.120/08;208.810,00;157.171,29;2008
COJINETES DE FRICCION, S.A.;FPA AUTOMECHANIKA 2008 - SERNAUTO;3.022,49;3.022,49;2009
COJINETES DE FRICCION, S.A.;FPA-AUTOMECHANIKA 2010-FRANKFURT-SERNAUTO;3.099,74;3.099,74;2011
COJINETES DE FRICCION, S.A.;2007 CONVALIDACION FPA AUTOMEC-SAO PAULO-SERNAUTO;4.681,12;4.681,12;2008
COLEGIO UNIVERSITARIO DE ESTUDIOS FINANCIEROS;FPA - WGST TOUR 2010 (Edición Primavera);5.328,00;5.328,00;2010
COLEGIO UNIVERSITARIO DE ESTUDIOS FINANCIEROS;FPA - WGST TOUR 2011 (Edición Primavera);3.729,60;3.729,60;2011
COLEGIO UNIVERSITARIO DE ESTUDIOS FINANCIEROS;FPA - MBA TOUR 2010;7.500,00;7.500,00;2010
COLEGIO UNIVERSITARIO DE ESTUDIOS FINANCIEROS;FPA - MBA TOUR 2011;6.240,00;6.240,00;2011
COLUMBUS TRADING CO LTD, S.L.;FPA WHO'S NEXT - PARÍS - ENERO 2008;995,43;995,43;2008
COMERCIAL COCAMATIC, S.A.;IMPLANTACIÓN DE UN SISTEMA INTEGRADO DE GESTIÓN;16.140,00;0,00;2010
COMERCIAL DE REPUESTOS INDUSTRIALES, S.A.;FPA INTERMAT 2012 - PARÍS (FRANCIA) - ANMOPYC;2.420,74;2.420,74;2012
COMERCIAL GRUPO ANAYA, S.A.;FPA - BIENAL INT. DO LIVRO SAO PAULO 2008;780,00;780,00;2009
COMERCIAL GRUPO ANAYA, S.A.;FPA - Fª LONDON BOOK FAIR - PLAN LIBRO U.K.'08;2.508,04;2.508,04;2008
COMERCIAL GRUPO ANAYA, S.A.;FPA (2) - NECTFL'08 (Nueva York);2.262,18;2.262,18;2008
COMERCIAL HISPAMA SL;CONSULTORIA E IMPLANTACION ERP META-DISTRIBUCION CON;21.127,00;0,00;2010
COMESS GROUP DE RESTAURACION, S.L.;FPA FRANCHISE EXPO PARIS 2010;1.856,12;1.856,12;2010
COMPA?IA ESPA?OLA DE PETROLEOS, S.A.;OBTENCI?N DE UN ADITIVO PARA DIESEL BASADO EN ACETALES;109.327,61;27.331,90;2013
COMPA?IA ESPA?OLA DE PETROLEOS, S.A.;DESARROLLO DE TECNOLOG?A DE RECUPERACI?N MEJORADA;139.624,21;34.906,05;2013
COMPA?IA ESPA?OLA DE PETROLEOS, S.A.;DIESEL RENOVABLE ALTERNATIVO AL GASOIL CONVENCIONAL;139.523,05;34.880,76;2013
